gid,cname,planting,harvest,wsgd,gwad
74,Kishapu,2023-01-31,2023-06-10,0.265,3495
74,Kishapu,2022-10-29,2023-03-04,0,3421
74,Kishapu,2022-10-19,2023-02-23,0,3102
74,Kishapu,2022-10-06,2023-02-10,0,3079
74,Kishapu,2022-10-16,2023-02-19,0,3229
74,Kishapu,2022-02-07,2022-07-01,0,4258
74,Kishapu,2022-02-14,2022-07-01,0,3817
74,Kishapu,2022-02-07,2022-07-01,0,4367
74,Kishapu,2022-02-19,2022-07-01,0,3167
74,Kishapu,2021-10-07,2022-02-10,0,3960
74,Kishapu,2021-10-30,2022-03-06,0,3483
74,Kishapu,2021-10-11,2022-02-15,0,4158
74,Kishapu,2021-10-31,2022-03-06,0,3360
75,Shinyanga Rural,2023-02-25,2023-06-29,0.352,2793
75,Shinyanga Rural,2023-02-20,2023-06-29,0,3584
75,Shinyanga Rural,2023-02-04,2023-06-15,0,3558
75,Shinyanga Rural,2023-02-12,2023-06-25,0,3788
75,Shinyanga Rural,2022-10-26,2023-03-02,0,3267
75,Shinyanga Rural,2022-10-18,2023-02-21,0,3042
75,Shinyanga Rural,2022-10-29,2023-03-04,0,3418
75,Shinyanga Rural,2022-10-10,2023-02-14,0,3213
75,Shinyanga Rural,2022-10-18,2023-02-23,0,3042
75,Shinyanga Rural,2022-02-23,2022-07-01,0,2871
75,Shinyanga Rural,2022-02-15,2022-07-01,0,3861
75,Shinyanga Rural,2022-02-20,2022-07-01,0,3340
75,Shinyanga Rural,2022-02-13,2022-07-01,0,3742
75,Shinyanga Rural,2022-03-01,2022-07-01,0,2187
75,Shinyanga Rural,2021-10-26,2022-03-04,0,3875
75,Shinyanga Rural,2021-10-10,2022-02-13,0,4158
75,Shinyanga Rural,2021-10-17,2022-02-20,0,3956
75,Shinyanga Rural,2021-10-08,2022-02-11,0,4059
76,Shinyanga Urban,2021-10-13,2022-02-18,0,4257
76,Shinyanga Urban,2021-10-18,2022-02-22,0,4032
76,Shinyanga Urban,2021-10-31,2022-03-06,0,3399
76,Shinyanga Urban,2021-10-16,2022-02-21,0,4082
76,Shinyanga Urban,2021-10-08,2022-02-11,0,4059
76,Shinyanga Urban,2021-10-27,2022-03-06,0,3743
76,Shinyanga Urban,2023-02-14,2023-06-25,0.486,3539
76,Shinyanga Urban,2023-02-26,2023-06-29,0.352,2567
76,Shinyanga Urban,2023-01-31,2023-06-13,0.671,3590
76,Shinyanga Urban,2023-02-20,2023-06-29,0.471,3155
76,Shinyanga Urban,2022-10-21,2023-02-25,0,3052
76,Shinyanga Urban,2022-10-18,2023-02-21,0,3167
76,Shinyanga Urban,2022-10-12,2023-02-17,0,3275
76,Shinyanga Urban,2022-10-25,2023-02-28,0,3225
76,Shinyanga Urban,2022-02-08,2022-07-01,0.338,4016
76,Shinyanga Urban,2022-02-24,2022-07-01,0.378,2535
77,Bariadi,2023-02-16,2023-06-27,0,3427
77,Bariadi,2023-02-13,2023-06-25,0,3762
77,Bariadi,2023-02-27,2023-06-29,0.338,2585
77,Bariadi,2023-02-15,2023-06-26,0,3623
77,Bariadi,2022-10-24,2023-02-27,0,3245
77,Bariadi,2022-10-25,2023-02-27,0,3158
77,Bariadi,2022-10-19,2023-02-24,0,3156
77,Bariadi,2022-10-28,2023-03-05,0,3414
77,Bariadi,2022-02-13,2022-07-01,0.426,3682
77,Bariadi,2022-02-03,2022-07-01,0.185,4764
77,Bariadi,2022-02-07,2022-07-01,0.354,4138
77,Bariadi,2022-02-08,2022-07-01,0.4,4095
77,Bariadi,2021-10-06,2022-02-08,0,3938
77,Bariadi,2021-10-08,2022-02-11,0,4059
77,Bariadi,2021-10-26,2022-03-04,0,3825
77,Bariadi,2021-10-16,2022-02-21,0,4001
77,Bariadi,2021-10-15,2022-02-20,0,3943
78,Busega,2023-02-14,2023-06-25,0,3749
78,Busega,2023-02-22,2023-06-29,0,3129
78,Busega,2023-02-23,2023-06-29,0,3255
78,Busega,2022-10-07,2023-02-11,0,3053
78,Busega,2022-10-28,2023-03-05,0,3402
78,Busega,2022-10-15,2023-02-19,0,3054
78,Busega,2022-10-22,2023-02-26,0,3210
78,Busega,2022-02-11,2022-07-01,0,4257
78,Busega,2022-02-25,2022-07-01,0,2736
78,Busega,2022-02-06,2022-07-01,0.209,4554
78,Busega,2022-02-15,2022-07-01,0,3861
78,Busega,2021-10-21,2022-02-26,0,3868
78,Busega,2021-10-20,2022-02-24,0,3955
78,Busega,2021-10-29,2022-03-06,0,3536
78,Busega,2021-10-15,2022-02-20,0,4058
78,Busega,2023-01-31,2023-06-12,0.205,3501
78,Busega,2023-02-13,2023-06-29,0,3839
79,Itilima,2023-02-03,2023-06-12,0.467,3306
79,Itilima,2023-02-23,2023-06-29,0,2872
79,Itilima,2023-03-01,2023-06-29,0,2457
79,Itilima,2023-02-01,2023-06-12,0.478,3332
79,Itilima,2022-10-09,2023-02-13,0,3236
79,Itilima,2022-10-15,2023-02-20,0,3261
79,Itilima,2022-10-19,2023-02-22,0,3107
79,Itilima,2022-10-28,2023-03-04,0,3356
79,Itilima,2022-02-26,2022-07-01,0,2656
79,Itilima,2022-02-16,2022-07-01,0,3556
79,Itilima,2022-02-05,2022-07-01,0,4613
79,Itilima,2022-02-09,2022-07-01,0,4251
79,Itilima,2021-10-22,2022-02-27,0,3923
79,Itilima,2021-10-23,2022-03-01,0,4025
79,Itilima,2021-10-14,2022-02-19,0,4208
79,Itilima,2021-10-28,2022-03-06,0,3635
47,Rorya,2022-02-11,2022-07-01,0,4257
47,Rorya,2022-02-19,2022-07-01,0.023,3391
47,Rorya,2021-10-08,2022-02-11,0,4059
47,Rorya,2021-10-07,2022-02-10,0,3960
47,Rorya,2021-10-29,2022-03-06,0,3529
47,Rorya,2021-10-23,2022-03-01,0,4040
47,Rorya,2023-02-09,2023-06-23,0,3735
47,Rorya,2023-02-02,2023-06-17,0,3732
47,Rorya,2023-02-17,2023-06-28,0,3732
47,Rorya,2023-02-11,2023-06-23,0.119,3668
47,Rorya,2022-10-08,2023-02-11,0,3041
47,Rorya,2022-10-24,2023-02-26,0,3102
47,Rorya,2022-10-06,2023-02-09,0,3079
47,Rorya,2022-10-09,2023-02-12,0,3214
47,Rorya,2022-02-18,2022-07-01,0.114,3385
47,Rorya,2022-02-13,2022-07-01,0,4059
48,Serengeti,2023-02-28,2023-06-29,0.154,2597
48,Serengeti,2023-02-07,2023-06-21,0.127,3788
48,Serengeti,2023-02-08,2023-06-22,0,3704
48,Serengeti,2023-02-24,2023-06-29,0,3081
48,Serengeti,2022-10-07,2023-02-10,0,3003
48,Serengeti,2022-10-15,2023-02-20,0,3368
48,Serengeti,2022-10-28,2023-03-04,0,3260
48,Serengeti,2022-10-20,2023-02-23,0,3058
48,Serengeti,2022-02-19,2022-07-01,0,3465
48,Serengeti,2022-02-26,2022-07-01,0,2658
48,Serengeti,2022-02-14,2022-07-01,0,3813
48,Serengeti,2022-02-13,2022-07-01,0,3988
48,Serengeti,2021-10-25,2022-03-03,0,3974
48,Serengeti,2021-10-16,2022-02-21,0,4060
48,Serengeti,2021-10-07,2022-02-10,0,3960
48,Serengeti,2021-10-25,2022-03-03,0,3979
49,Tarime,2023-02-28,2023-06-29,0,2470
49,Tarime,2023-02-27,2023-06-29,0,2779
49,Tarime,2023-02-24,2023-06-29,0,2714
49,Tarime,2023-02-12,2023-06-23,0.433,3353
49,Tarime,2022-10-14,2023-02-19,0,3235
49,Tarime,2022-10-26,2023-03-01,0,3316
49,Tarime,2022-10-16,2023-02-21,0,3343
49,Tarime,2022-10-19,2023-02-23,0,3197
49,Tarime,2022-02-11,2022-07-01,0.322,3874
49,Tarime,2022-02-06,2022-07-01,0.442,4056
49,Tarime,2022-02-27,2022-07-01,0.407,1962
49,Tarime,2022-02-01,2022-07-01,0.24,4418
49,Tarime,2021-10-29,2022-03-06,0,3531
49,Tarime,2021-10-08,2022-02-11,0,4059
49,Tarime,2021-10-10,2022-02-13,0,4158
49,Tarime,2021-10-10,2022-02-13,0,4158
54,Mvomero,2022-10-27,2023-03-03,0,3280
54,Mvomero,2022-10-26,2023-03-02,0,3261
54,Mvomero,2022-10-09,2023-02-12,0,3187
54,Mvomero,2022-11-04,2023-03-06,0,2978
54,Mvomero,2022-02-01,2022-06-05,0.248,2564
54,Mvomero,2022-01-18,2022-06-05,0.497,3555
54,Mvomero,2022-01-31,2022-06-05,0.727,2503
54,Mvomero,2022-01-26,2022-06-05,0.503,2829
54,Mvomero,2021-11-04,2022-03-06,0,2896
54,Mvomero,2021-10-18,2022-02-22,0,3991
54,Mvomero,2021-10-14,2022-02-19,0,4144
54,Mvomero,2021-11-03,2022-03-06,0,3033
55,Ilemela,2022-02-14,2022-07-01,0,3749
55,Ilemela,2022-02-11,2022-07-01,0,4164
55,Ilemela,2022-02-16,2022-07-01,0,3762
55,Ilemela,2022-02-04,2022-07-01,0,4694
55,Ilemela,2022-02-08,2022-07-01,0,4356
55,Ilemela,2021-10-08,2022-02-11,0,4059
55,Ilemela,2021-10-09,2022-02-12,0,4059
55,Ilemela,2021-10-13,2022-02-18,0,4210
55,Ilemela,2021-11-03,2022-03-06,0,3032
55,Ilemela,2021-10-26,2022-03-04,0,3809
55,Ilemela,2023-02-11,2023-06-26,0.625,3556
55,Ilemela,2023-02-21,2023-06-29,0.584,3218
55,Ilemela,2023-02-18,2023-06-29,0.592,3316
55,Ilemela,2023-02-02,2023-06-15,0.43,3557
55,Ilemela,2022-11-04,2023-03-06,0,2879
55,Ilemela,2022-10-15,2023-02-20,0,3168
56,Kwimba,2023-02-24,2023-06-29,0,3239
56,Kwimba,2023-02-03,2023-06-16,0,3625
56,Kwimba,2023-02-04,2023-06-15,0,3564
56,Kwimba,2023-02-28,2023-06-29,0,3001
56,Kwimba,2022-10-24,2023-02-27,0,3098
56,Kwimba,2022-10-27,2023-03-03,0,3161
56,Kwimba,2022-10-08,2023-02-11,0,3011
56,Kwimba,2022-10-23,2023-02-26,0,3075
56,Kwimba,2022-10-07,2023-02-11,0,3053
56,Kwimba,2022-02-23,2022-07-01,0,2930
56,Kwimba,2022-02-01,2022-07-01,0,4833
56,Kwimba,2022-02-18,2022-07-01,0,3564
56,Kwimba,2022-02-07,2022-07-01,0,4455
56,Kwimba,2022-02-08,2022-07-01,0,4356
56,Kwimba,2021-10-13,2022-02-18,0,4245
56,Kwimba,2021-11-04,2022-03-06,0,2898
56,Kwimba,2021-11-02,2022-03-06,0,3138
56,Kwimba,2021-10-17,2022-02-20,0,3973
57,Lake Victoria,2023-02-27,2023-06-29,0.415,2790
57,Lake Victoria,2023-03-07,2023-06-29,0,2225
57,Lake Victoria,2023-03-19,2023-06-29,0.44,1250
57,Lake Victoria,2023-03-18,2023-06-29,0.143,1169
57,Lake Victoria,2023-03-15,2023-06-29,0,1649
57,Lake Victoria,2023-03-22,2023-06-29,0.486,341
57,Lake Victoria,2022-10-17,2023-02-21,0,3132
57,Lake Victoria,2022-10-15,2023-02-18,0,3189
57,Lake Victoria,2022-10-07,2023-02-10,0,2987
57,Lake Victoria,2022-11-03,2023-03-06,0,3019
57,Lake Victoria,2022-11-04,2023-03-06,0,2891
57,Lake Victoria,2022-10-21,2023-02-24,0,3010
57,Lake Victoria,2022-03-04,2022-07-23,0,3468
57,Lake Victoria,2022-03-01,2022-07-23,0,4124
57,Lake Victoria,2022-03-19,2022-07-23,0,2178
57,Lake Victoria,2022-02-28,2022-07-23,0,4547
57,Lake Victoria,2022-02-28,2022-07-23,0,4272
57,Lake Victoria,2022-03-17,2022-07-23,0,2475
57,Lake Victoria,2021-10-31,2022-03-06,0,3346
57,Lake Victoria,2021-10-12,2022-02-16,0,4096
57,Lake Victoria,2021-10-26,2022-03-04,0,3806
57,Lake Victoria,2021-10-29,2022-03-06,0,3514
57,Lake Victoria,2021-10-24,2022-03-02,0,3866
57,Lake Victoria,2021-10-08,2022-02-11,0,4059
58,Magu,2021-10-10,2022-02-13,0,4158
58,Magu,2021-10-31,2022-03-06,0,3392
58,Magu,2021-10-20,2022-02-24,0,3940
58,Magu,2023-02-03,2023-06-16,0.342,3571
58,Magu,2023-02-20,2023-06-29,0,3714
58,Magu,2023-02-12,2023-06-24,0,3632
58,Magu,2023-02-14,2023-06-29,0.451,3643
58,Magu,2022-10-24,2023-02-28,0,3266
58,Magu,2022-10-21,2023-02-25,0,3064
58,Magu,2022-10-12,2023-02-16,0,3298
58,Magu,2022-10-22,2023-02-26,0,3224
58,Magu,2022-02-25,2022-07-01,0,2722
58,Magu,2022-02-13,2022-07-01,0,4059
58,Magu,2022-02-11,2022-07-01,0,4257
58,Magu,2022-02-07,2022-07-01,0,4455
58,Magu,2021-10-31,2022-03-06,0,3381
58,Magu,2021-10-26,2022-03-04,0,3865
58,Magu,2021-10-26,2022-03-04,0,3864
58,Magu,2021-10-09,2022-02-12,0,4059
59,Misungwi,2023-02-14,2023-06-25,0,3752
59,Misungwi,2023-02-13,2023-06-25,0.271,3667
59,Misungwi,2023-02-24,2023-06-29,0.166,3108
59,Misungwi,2023-02-18,2023-06-29,0,3796
59,Misungwi,2022-11-04,2023-03-06,0,2865
59,Misungwi,2022-10-12,2023-02-15,0,3290
59,Misungwi,2022-10-18,2023-02-23,0,3192
59,Misungwi,2022-10-09,2023-02-13,0,3276
59,Misungwi,2022-02-05,2022-07-01,0,4720
59,Misungwi,2022-02-03,2022-07-01,0,4892
59,Misungwi,2022-02-09,2022-07-01,0,4257
59,Misungwi,2022-02-06,2022-07-01,0,4554
59,Misungwi,2021-10-26,2022-03-04,0,3873
59,Misungwi,2021-10-26,2022-03-04,0,3883
59,Misungwi,2021-10-20,2022-02-24,0,3951
59,Misungwi,2021-10-27,2022-03-06,0,3734
60,Nyamagana,2022-10-18,2023-02-22,0,3112
60,Nyamagana,2022-10-15,2023-02-18,0,3223
60,Nyamagana,2022-03-01,2022-07-01,0,2057
60,Nyamagana,2022-02-26,2022-07-01,0,2664
60,Nyamagana,2022-02-26,2022-07-01,0,2417
60,Nyamagana,2022-02-09,2022-07-01,0,3862
60,Nyamagana,2022-02-02,2022-07-01,0,4580
60,Nyamagana,2022-02-28,2022-07-01,0,2366
60,Nyamagana,2021-10-24,2022-03-02,0,3972
60,Nyamagana,2021-10-19,2022-02-23,0,3892
60,Nyamagana,2021-10-15,2022-02-20,0,4007
60,Nyamagana,2021-10-24,2022-03-02,0,3956
60,Nyamagana,2023-02-11,2023-06-22,0,3524
60,Nyamagana,2023-02-28,2023-06-29,0.076,2655
60,Nyamagana,2023-02-14,2023-06-29,0.498,3753
60,Nyamagana,2023-02-02,2023-06-12,0.379,3225
61,Sengerema,2023-02-17,2023-06-29,0,3749
61,Sengerema,2023-02-11,2023-06-24,0,3748
61,Sengerema,2023-02-18,2023-06-29,0.376,3603
61,Sengerema,2023-02-12,2023-06-25,0,3803
61,Sengerema,2023-02-05,2023-06-21,0.475,3560
61,Sengerema,2022-10-17,2023-02-20,0,3155
61,Sengerema,2022-10-22,2023-02-25,0,3111
61,Sengerema,2022-10-15,2023-02-20,0,3264
61,Sengerema,2022-10-22,2023-02-25,0,2993
61,Sengerema,2022-10-26,2023-03-02,0,3248
61,Sengerema,2022-02-20,2022-07-01,0,3366
61,Sengerema,2022-02-15,2022-07-01,0,3861
61,Sengerema,2022-02-07,2022-07-01,0,4348
61,Sengerema,2022-02-26,2022-07-01,0,2666
61,Sengerema,2021-11-02,2022-03-06,0,3132
61,Sengerema,2021-10-08,2022-02-11,0,4059
61,Sengerema,2021-10-09,2022-02-12,0,4059
61,Sengerema,2021-10-17,2022-02-20,0,3909
62,Ukerewe,2023-02-23,2023-06-29,0,2856
62,Ukerewe,2023-02-07,2023-06-18,0.596,3347
62,Ukerewe,2023-02-04,2023-06-16,0.516,3475
62,Ukerewe,2023-02-27,2023-06-29,0,2467
62,Ukerewe,2022-10-20,2023-02-23,0,3039
62,Ukerewe,2022-11-01,2023-03-06,0,3100
62,Ukerewe,2022-10-07,2023-02-11,0,3068
62,Ukerewe,2022-10-12,2023-02-15,0,3289
62,Ukerewe,2022-02-18,2022-07-01,0,3564
62,Ukerewe,2022-02-07,2022-07-01,0,4455
62,Ukerewe,2022-02-12,2022-07-01,0.517,3744
62,Ukerewe,2022-02-03,2022-07-01,0,4950
62,Ukerewe,2021-10-12,2022-02-16,0,4158
62,Ukerewe,2021-10-24,2022-03-02,0,4011
62,Ukerewe,2021-10-15,2022-02-20,0,4022
62,Ukerewe,2021-10-24,2022-03-02,0,3995
65,Chake,2021-10-08,2022-02-11,0,4059
65,Chake,2021-10-16,2022-02-21,0,4009
65,Chake,2021-10-30,2022-03-06,0,3475
65,Chake,2021-10-19,2022-02-23,0,3947
65,Chake,2023-03-27,2023-06-29,0.858,85
65,Chake,2023-03-23,2023-06-29,0.871,319
65,Chake,2022-11-03,2023-03-06,0,2926
65,Chake,2022-10-15,2023-02-18,0,3129
37,Hanang,2022-02-02,2022-07-01,0,4950
37,Hanang,2022-02-08,2022-07-01,0,4356
65,Chake,2022-10-18,2023-02-21,0,3054
65,Chake,2022-10-29,2023-03-06,0,3391
65,Chake,2022-03-31,2022-08-20,0.764,548
65,Chake,2022-04-20,2022-08-20,0.746,210
65,Chake,2022-04-07,2022-08-20,0.735,408
65,Chake,2021-10-06,2022-02-08,0,3960
66,Mkoani,2022-11-02,2023-03-06,0,3089
66,Mkoani,2022-10-25,2023-02-27,0,3107
66,Mkoani,2022-11-02,2023-03-06,0,3255
66,Mkoani,2022-10-06,2023-02-09,0,2851
66,Mkoani,2022-03-24,2022-08-20,0.983,1429
66,Mkoani,2022-03-23,2022-08-20,0.983,1558
66,Mkoani,2022-03-23,2022-08-20,0.983,1556
66,Mkoani,2021-10-30,2022-03-06,0,3440
66,Mkoani,2021-10-14,2022-02-19,0,4092
66,Mkoani,2021-11-02,2022-03-06,0,3137
67,Bagamoyo,2023-01-24,2023-06-02,0,3171
67,Bagamoyo,2023-01-30,2023-06-05,0.897,3244
67,Bagamoyo,2023-01-22,2023-05-31,0,3017
67,Bagamoyo,2023-01-05,2023-05-11,0,2886
67,Bagamoyo,2022-10-14,2023-02-19,0,3311
67,Bagamoyo,2022-10-28,2023-03-04,0,3279
67,Bagamoyo,2022-10-11,2023-02-15,0,3289
67,Bagamoyo,2022-01-26,2022-06-05,0,2863
67,Bagamoyo,2022-01-15,2022-06-05,0,4066
67,Bagamoyo,2022-01-25,2022-06-05,0,2989
67,Bagamoyo,2021-10-28,2022-03-06,0,3607
67,Bagamoyo,2021-10-18,2022-02-22,0,4016
67,Bagamoyo,2021-11-01,2022-03-06,0,3293
67,Bagamoyo,2021-10-26,2022-03-04,0,3822
68,Kibaha,2021-10-19,2022-02-23,0,3966
68,Kibaha,2023-01-15,2023-05-24,0,2864
68,Kibaha,2023-01-16,2023-05-24,0,2875
68,Kibaha,2023-01-08,2023-05-18,0,2701
68,Kibaha,2023-01-19,2023-05-30,0,3293
68,Kibaha,2022-10-26,2023-03-02,0,3250
68,Kibaha,2022-10-19,2023-02-22,0,3074
68,Kibaha,2022-10-06,2023-02-08,0,2898
68,Kibaha,2022-01-20,2022-06-05,0,3332
68,Kibaha,2022-01-21,2022-06-05,0,3288
68,Kibaha,2022-01-20,2022-06-05,0,3334
68,Kibaha,2021-10-13,2022-02-18,0,4146
68,Kibaha,2021-10-25,2022-03-03,0,3811
70,Kisarawe,2023-02-04,2023-06-15,0,3379
70,Kisarawe,2023-02-14,2023-06-22,0,3780
70,Kisarawe,2023-02-17,2023-06-22,0,3111
70,Kisarawe,2023-01-13,2023-05-23,0,3029
70,Kisarawe,2023-01-30,2023-06-05,0.157,3340
70,Kisarawe,2023-01-14,2023-05-22,0,2770
70,Kisarawe,2023-01-14,2023-05-21,0,2890
70,Kisarawe,2022-02-12,2022-06-22,0,3267
70,Kisarawe,2022-02-08,2022-06-22,0.407,3450
70,Kisarawe,2022-02-17,2022-06-22,0,2772
70,Kisarawe,2022-02-03,2022-06-05,0,2376
70,Kisarawe,2022-01-07,2022-05-31,0,4356
70,Kisarawe,2022-01-17,2022-06-05,0,3745
71,Mkuranga,2023-01-30,2023-06-05,0.276,3403
71,Mkuranga,2023-01-11,2023-05-19,0,2718
71,Mkuranga,2023-01-17,2023-05-27,0,2934
71,Mkuranga,2022-02-10,2022-06-22,0.396,3287
71,Mkuranga,2022-02-10,2022-06-22,0.506,3056
71,Mkuranga,2022-01-29,2022-06-22,0.389,4040
71,Mkuranga,2022-01-15,2022-06-05,0,4065
71,Mkuranga,2022-01-24,2022-06-05,0,3040
71,Mkuranga,2022-01-06,2022-05-30,0,4356
71,Mkuranga,2022-01-26,2022-06-05,0,2865
71,Mkuranga,2023-02-07,2023-06-19,0.561,3314
71,Mkuranga,2023-02-14,2023-06-22,0.559,3362
71,Mkuranga,2023-01-22,2023-05-31,0,3017
71,Mkuranga,2023-01-31,2023-06-05,0.527,3304
72,Kahama,2023-02-07,2023-06-24,0,3813
72,Kahama,2023-02-11,2023-06-24,0,3753
72,Kahama,2023-02-16,2023-06-27,0.403,3809
72,Kahama,2022-10-12,2023-02-16,0,3245
72,Kahama,2022-10-14,2023-02-18,0,3127
72,Kahama,2022-10-19,2023-02-24,0,2997
72,Kahama,2022-02-07,2022-07-01,0,4411
72,Kahama,2022-02-21,2022-07-01,0,3228
72,Kahama,2022-02-22,2022-07-01,0,2998
72,Kahama,2022-02-05,2022-07-01,0,4752
72,Kahama,2021-10-31,2022-03-06,0,3395
72,Kahama,2021-10-16,2022-02-21,0,4054
72,Kahama,2021-11-01,2022-03-06,0,3286
91,Muheza,2023-02-13,2023-06-25,0.615,3229
91,Muheza,2023-02-19,2023-06-29,0.299,3338
91,Muheza,2023-02-11,2023-06-29,0.615,3535
91,Muheza,2022-10-29,2023-03-05,0,3286
91,Muheza,2022-10-17,2023-02-21,0,3032
91,Muheza,2022-10-10,2023-02-14,0,3349
91,Muheza,2022-10-31,2023-03-06,0,3270
91,Muheza,2022-03-01,2022-07-01,0,2277
91,Muheza,2022-02-01,2022-07-01,0,4725
91,Muheza,2022-02-13,2022-07-01,0,3931
91,Muheza,2021-11-03,2022-03-06,0,3033
91,Muheza,2021-10-22,2022-02-27,0,3927
91,Muheza,2021-10-17,2022-02-20,0,3966
92,Pangani,2021-11-04,2022-03-06,0,2902
92,Pangani,2021-10-16,2022-02-21,0,4091
92,Pangani,2021-10-12,2022-02-16,0,4158
92,Pangani,2021-10-20,2022-02-24,0,3951
92,Pangani,2023-02-16,2023-06-28,0,3833
92,Pangani,2023-02-17,2023-06-29,0,3676
92,Pangani,2023-02-23,2023-06-29,0.629,2938
92,Pangani,2022-10-16,2023-02-20,0,3153
92,Pangani,2022-10-06,2023-02-09,0,2998
92,Pangani,2022-10-16,2023-02-19,0,3226
92,Pangani,2022-02-09,2022-07-01,0,4164
92,Pangani,2022-02-07,2022-07-01,0,4427
92,Pangani,2022-02-03,2022-07-01,0,4821
92,Pangani,2022-02-13,2022-07-01,0,3730
93,Tanga,2023-03-24,2023-06-29,0.627,144
93,Tanga,2022-10-27,2023-03-03,0,3348
93,Tanga,2022-10-22,2023-02-24,0,3074
93,Tanga,2022-10-28,2023-03-04,0,3258
93,Tanga,2022-03-28,2022-08-20,0.569,3424
93,Tanga,2022-03-27,2022-08-20,0.579,3217
93,Tanga,2022-04-12,2022-08-20,0.553,1914
93,Tanga,2021-10-23,2022-03-01,0,3979
93,Tanga,2021-10-18,2022-02-22,0,4025
93,Tanga,2021-10-26,2022-03-04,0,3848
93,Tanga,2021-10-23,2022-03-01,0,4027
82,Maswa,2023-02-11,2023-06-29,0,3960
82,Maswa,2023-02-16,2023-06-28,0,3742
82,Maswa,2023-02-28,2023-06-29,0.626,2755
82,Maswa,2022-10-22,2023-02-26,0,3096
82,Maswa,2022-11-04,2023-03-06,0,2979
82,Maswa,2022-10-14,2023-02-19,0,3310
82,Maswa,2022-02-08,2022-07-01,0,4208
82,Maswa,2022-02-27,2022-07-01,0,2288
82,Maswa,2022-02-20,2022-07-01,0,3329
82,Maswa,2022-02-12,2022-07-01,0,4158
82,Maswa,2021-10-17,2022-02-20,0,3973
33,Same,2023-02-05,2023-06-17,0.66,3288
83,Meatu,2023-02-13,2023-06-29,0.275,3947
83,Meatu,2023-02-02,2023-06-14,0,3453
83,Meatu,2023-02-17,2023-06-29,0.205,3620
83,Meatu,2023-02-05,2023-06-16,0,3502
83,Meatu,2022-10-21,2023-02-24,0,3018
83,Meatu,2022-10-10,2023-02-14,0,3265
83,Meatu,2022-10-07,2023-02-11,0,3080
83,Meatu,2022-11-01,2023-03-06,0,3295
83,Meatu,2022-02-19,2022-07-01,0.217,3462
83,Meatu,2022-02-15,2022-07-01,0,3861
83,Meatu,2022-02-15,2022-07-01,0,3861
83,Meatu,2022-02-09,2022-07-01,0,4257
83,Meatu,2021-10-21,2022-02-26,0,3857
83,Meatu,2021-10-18,2022-02-22,0,4034
83,Meatu,2021-11-02,2022-03-06,0,3154
83,Meatu,2021-10-11,2022-02-15,0,4158
84,Handeni,2023-02-04,2023-06-16,0.781,3121
84,Handeni,2023-02-26,2023-06-29,0.53,2234
84,Handeni,2023-02-18,2023-06-29,0.402,3133
84,Handeni,2023-02-19,2023-06-29,0.585,3041
84,Handeni,2022-10-25,2023-02-28,0,3144
84,Handeni,2022-10-27,2023-03-03,0,3161
84,Handeni,2022-10-09,2023-02-12,0,3177
84,Handeni,2022-10-13,2023-02-18,0,3247
84,Handeni,2022-01-31,2022-07-01,0.581,4240
84,Handeni,2022-01-31,2022-07-01,0.577,4245
84,Handeni,2022-02-14,2022-07-01,0.634,3267
84,Handeni,2022-02-09,2022-07-01,0.635,3590
84,Handeni,2021-10-08,2022-02-11,0,4029
84,Handeni,2021-10-20,2022-02-24,0,3684
84,Handeni,2021-10-22,2022-02-27,0,3683
84,Handeni,2021-10-28,2022-03-06,0,3538
95,Kaskazini 'B',2023-02-13,2023-06-24,0.737,3081
95,Kaskazini 'B',2021-10-23,2022-03-01,0,3976
96,Kati,2022-04-09,2022-08-20,0.716,582
96,Kati,2022-03-25,2022-08-20,0.643,2157
96,Kati,2022-04-12,2022-08-20,0.661,596
96,Kati,2022-04-17,2022-08-20,0.643,500
96,Kati,2021-10-18,2022-02-22,0,4013
96,Kati,2021-10-21,2022-02-26,0,3874
96,Kati,2021-10-16,2022-02-21,0,4090
96,Kati,2021-10-06,2022-02-08,0,3960
97,Kusini,2023-03-28,2023-06-29,0.807,38
97,Kusini,2023-03-28,2023-06-29,0.698,45
97,Kusini,2023-03-25,2023-06-29,0.704,256
97,Kusini,2023-03-26,2023-06-29,0.541,242
97,Kusini,2022-10-25,2023-02-28,0,3230
97,Kusini,2022-10-12,2023-02-15,0,3311
97,Kusini,2022-11-01,2023-03-06,0,3209
97,Kusini,2022-10-20,2023-02-24,0,3165
97,Kusini,2022-03-23,2022-08-20,0.666,2081
97,Kusini,2022-03-30,2022-08-20,0.715,1264
97,Kusini,2021-10-24,2022-03-02,0,3882
97,Kusini,2021-10-30,2022-03-06,0,3397
98,Magharibi,2023-03-25,2023-06-29,0,387
98,Magharibi,2023-03-27,2023-06-29,0,191
98,Magharibi,2023-03-23,2023-06-29,0,675
98,Magharibi,2023-03-24,2023-06-29,0.05,192
98,Magharibi,2022-10-07,2023-02-10,0,2723
98,Magharibi,2022-10-07,2023-02-11,0,2790
98,Magharibi,2022-03-31,2022-08-20,0.633,580
98,Magharibi,2022-04-07,2022-08-20,0.655,455
98,Magharibi,2021-10-29,2022-03-06,0,3528
98,Magharibi,2021-10-21,2022-02-26,0,3795
98,Magharibi,2021-10-14,2022-02-19,0,4085
98,Magharibi,2021-10-17,2022-02-20,0,3914
86,Kilindi,2022-10-28,2023-03-04,0,3319
